Plant Code,Plant Name,Utility Code,Utility Name,Plant Address,Plant City,Plant County,Plant State,Plant Zip,Plant Latitude,Plant Longitude,Balancing Authority Code,Balancing Authority Name,Annual Generation,Plant Initial Operation Date,Last Update,Fuel Types,Plant URL,Utility URL,Balancing Authority URL
59051,Kenansville,61012,AES Distributed Energy,NC HWY 24 and 50,Kenansville,Duplin County,NC,28349,34.96,-78.04,DUK,Duke Energy Carolinas,3314,2013-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kenansville/59051,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59579,Franklin Solar 2,64778,"Strata Manager, LLC",2024 White Level Road,Louisburg,Franklin County,NC,27549,36.126944,-78.1525,CPLE,Duke Energy Progress East,3791,2014-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/franklin-solar-2/59579,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59578,Monroe Moore Farm,59462,"Heelstone Energy Holdings, LLC",2003 New Town Road,Monroe,Union County,NC,28110,34.971944,-80.601944,DUK,Duke Energy Carolinas,9276,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/monroe-moore-farm/59578,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59577,Misenheimer Farm,64778,"Strata Manager, LLC",24437 N. Carolina 49,Richfield,Stanly County,NC,28137,35.468611,-80.293611,DUK,Duke Energy Carolinas,8067,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/misenheimer-farm/59577,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59576,Millikan Farm,61060,Cypress Creek Renewables,2014 Naomi Road,Randleman,Randolph County,NC,27317,35.81771,-79.771085,DUK,Duke Energy Carolinas,9573,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/millikan-farm/59576,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59575,Manway Solar Farm,64778,"Strata Manager, LLC",117 N Carolina 210,Garland,Bladen County,NC,28441,34.745833,-78.429444,CPLE,Duke Energy Progress East,9273,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/manway-solar-farm/59575,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59570,Mocksville Solar,5416,"Duke Energy Carolinas, LLC",Crawford Road,Mocksville,Davie County,NC,27028,35.833889,-80.574444,DUK,Duke Energy Carolinas,45427,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mocksville-solar/59570,https://www.gridinfo.com/duke-energy-carolinas-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59567,Bearford Farm Solar Project,64778,"Strata Manager, LLC",4155 U.S. 117,Willard,Pender County,NC,28478,34.61,-77.924167,CPLE,Duke Energy Progress East,9113,2017-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bearford-farm-solar-project/59567,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59566,Ashley Solar Farm,59307,"Ashley Solar Farm, LLC",1231 Andrew Road,Hamptonville,Yadkin County,NC,27020,36.126111,-80.798889,DUK,Duke Energy Carolinas,7169,2015-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ashley-solar-farm/59566,https://www.gridinfo.com/ashley-solar-farm-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59565,Keen Farm,64778,"Strata Manager, LLC",1988 Keen Road,Four Oaks,Johnston County,NC,27524,35.426667,-78.399983,CPLE,Duke Energy Progress East,8840,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/keen-farm/59565,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59564,Hutchinson Farm,64778,"Strata Manager, LLC",1200 Earl Road,Shelby,Cleveland County,NC,28152,35.260833,-81.515833,DUK,Duke Energy Carolinas,9314,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hutchinson-farm/59564,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59563,Foxfire Solar Farm,64778,"Strata Manager, LLC",373 Hoffman Road,West End,Moore County,NC,27376,35.220556,-79.551944,CPLE,Duke Energy Progress East,9056,2015-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/foxfire-solar-farm/59563,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59562,Eastover Farm,64778,"Strata Manager, LLC",3078 S Caledonia Road,Laurinburg,Scotland County,NC,28352,34.742222,-79.463056,CPLE,Duke Energy Progress East,8890,2014-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/eastover-farm/59562,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59561,Crockett Farm,64778,"Strata Manager, LLC",1465 Hwy 70 East,Kinston,Lenoir County,NC,28501,35.230833,-77.5525,CPLE,Duke Energy Progress East,9098,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/crockett-farm/59561,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59554,"Innovative Solar 15, LLC",61012,AES Distributed Energy,306 Ellenboro Henrietta Rd,Ellenboro,Rutherford County,NC,28040,35.319444,-81.764167,DUK,Duke Energy Carolinas,3121,2014-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-15-llc/59554,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59553,"Innovative Solar 14, LLC",61012,AES Distributed Energy,67 Laycock Road,Hendersonville,Henderson County,NC,28792,35.368889,-82.3575,CPLE,Duke Energy Progress East,3199,2014-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-14-llc/59553,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59152,Thornton PV1,58970,"Ecoplexus, Inc",149 Thornton Lane,Snow Hill,Greene County,NC,28580,35.395833,-77.661667,DUK,Duke Energy Carolinas,8424,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/thornton-pv1/59152,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59123,Moncure Farm LLC,64778,"Strata Manager, LLC",3812 Corinth Rd,Moncure,Chatham County,NC,27559,35.568333,-79.0325,CPLE,Duke Energy Progress East,6129,2014-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/moncure-farm-llc/59123,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59124,Martin Creek Farm LLC,64778,"Strata Manager, LLC",4039 Brookhaven VLG,Henderson,Vance County,NC,27536,36.286389,-78.386111,CPLE,Duke Energy Progress East,5495,2014-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/martin-creek-farm-llc/59124,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59125,Kinston,64778,"Strata Manager, LLC",4946 N Carolina 58,Kinston,Lenoir County,NC,28504,35.370556,-77.608333,CPLE,Duke Energy Progress East,3905,2014-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kinston/59125,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59126,Daniel Farm LLC,64778,"Strata Manager, LLC",295 Daniel Road,Mocksville,Davie County,NC,27038,35.848889,-80.553611,DUK,Duke Energy Carolinas,8527,2014-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/daniel-farm-llc/59126,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59127,Bailey Farm LLC,64778,"Strata Manager, LLC",9818 Winters Rd,Bailey,Nash County,NC,27807,35.7875,-78.139722,CPLE,Duke Energy Progress East,10269,2013-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bailey-farm-llc/59127,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59146,XPF Solar Field,58961,United Therapeutics Corporation,3030 E Cornwallis Road,Durham,Durham County,NC,27713,35.911667,-78.873333,DUK,Duke Energy Carolinas,4256,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/xpf-solar-field/59146,https://www.gridinfo.com/united-therapeutics-corporation,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59148,Green Farm,61060,Cypress Creek Renewables,1800 Claude Green Rd,Robersonville,Martin County,NC,27871,35.831667,-77.269722,PJM,"PJM Interconnection, LLC",9329,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/green-farm/59148,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59149,Simons Farm,61060,Cypress Creek Renewables,Colice Hall Ln,Ahoskie,Hertford County,NC,27910,36.306389,-76.997222,PJM,"PJM Interconnection, LLC",9048,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/simons-farm/59149,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59120,Warsaw II,61012,AES Distributed Energy,1115 West Wards Bridge Rd,Warsaw,Duplin County,NC,28398,35.01,-78.05,DUK,Duke Energy Carolinas,3381,2013-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/warsaw-ii/59120,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59153,Watson Seed Farm PV1,58970,"Ecoplexus, Inc",16825 Watson Seed Farm Rd,Whitakers,Nash County,NC,27891,36.129722,-77.721389,PJM,"PJM Interconnection, LLC",32244,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/watson-seed-farm-pv1/59153,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59154,Bradley PV1,58970,"Ecoplexus, Inc",117 Hollowell Rd,Aulander,Hertford County,NC,27805,36.260556,-77.076389,PJM,"PJM Interconnection, LLC",7749,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bradley-pv1/59154,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59155,Shawboro PV1,65411,Duke Energy Renewables Services,421 Shawboro Rd,Shawboro,Currituck County,NC,27973,36.433333,-76.087222,PJM,"PJM Interconnection, LLC",35758,2015-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/shawboro-pv1/59155,https://www.gridinfo.com/duke-energy-renewables-services,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59156,Carter PV1,58970,"Ecoplexus, Inc",600 John B Carter Rd,Fayetteville,Cumberland County,NC,28312,35.021111,-78.7875,CPLE,Duke Energy Progress East,9103,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/carter-pv1/59156,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59157,Pecan PV1,58970,"Ecoplexus, Inc",163 Pecan Rd,Cordova,Richmond County,NC,28330,34.909167,-79.829444,CPLE,Duke Energy Progress East,9190,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/pecan-pv1/59157,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59158,Langley PV1,58970,"Ecoplexus, Inc",6208 East Langley Rd,Elm City,Wilson County,NC,27822,35.801944,-77.848889,CPLE,Duke Energy Progress East,9355,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/langley-pv1/59158,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59162,Mariposa Solar Center LLC,59462,"Heelstone Energy Holdings, LLC",533 Blacksnake Road,Stanley,Gaston County,NC,28164,35.373889,-81.086944,DUK,Duke Energy Carolinas,9108,2016-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mariposa-solar-center-llc/59162,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59498,Tracy Solar,61060,Cypress Creek Renewables,8928 Winters Road,Bailey,Nash County,NC,27807,35.7998,-78.1398,DUK,Duke Energy Carolinas,16603,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/tracy-solar/59498,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59119,Warsaw I,61012,AES Distributed Energy,Bruce Costin Rd,Warsaw,Duplin County,NC,28398,35.01,-78.11,DUK,Duke Energy Carolinas,3230,2013-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/warsaw-i/59119,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59117,DD Fayetteville Solar NC LLC,3046,Duke Energy Progress - (NC),22828 NC Hwy 87 West,Fayetteville,Bladen County,NC,28306,34.834444,-78.843611,DUK,Duke Energy Carolinas,41250,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/dd-fayetteville-solar-nc-llc/59117,https://www.gridinfo.com/duke-energy-progress-nc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59115,Anderson Farm LLC,64778,"Strata Manager, LLC",595 Dunn Rd,Roseboro,Sampson County,NC,28382,34.975556,-78.516667,CPLE,Duke Energy Progress East,3944,2014-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/anderson-farm-llc/59115,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59114,Redmon Solar Farm LLC,64778,"Strata Manager, LLC",1301 Redmon Rd,Cleveland,Rowan County,NC,27013,35.710833,-80.665833,DUK,Duke Energy Carolinas,3969,2015-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/redmon-solar-farm-llc/59114,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59113,Yanceyville Farm 2 LLC,64778,"Strata Manager, LLC",437 N Carlona Rd 62,Blanch,Caswell County,NC,27212,36.413889,-79.316944,CPLE,Duke Energy Progress East,9106,2015-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/yanceyville-farm-2-llc/59113,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59112,West Siler,64778,"Strata Manager, LLC",123 Coleridge Road,Siler City,Chatham County,NC,27344,35.720841,-79.503747,CPLE,Duke Energy Progress East,9463,2017-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/west-siler/59112,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59111,West Salisbury Farm LLC,64778,"Strata Manager, LLC",2100 Mooresville Road,Salisbury,Rowan County,NC,28147,35.668333,-80.523611,DUK,Duke Energy Carolinas,8295,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/west-salisbury-farm-llc/59111,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59109,Spicewood Solar Farm LLC,64778,"Strata Manager, LLC",255 NC Highway 211,Eagle Springs,Moore County,NC,27242,35.3025,-79.701667,CPLE,Duke Energy Progress East,8737,2014-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/spicewood-solar-farm-llc/59109,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59107,Mount Olive Farm,64778,"Strata Manager, LLC",1001 W Main St,Mount Olive,Wayne County,NC,28365,35.201944,-78.081667,CPLE,Duke Energy Progress East,9588,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mount-olive-farm/59107,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59106,Snow Hill Solar 2 LLC,64778,"Strata Manager, LLC",373 NC Hwy 38 South,Snow Hill,Greene County,NC,28580,35.444167,-77.649444,CPLE,Duke Energy Progress East,3766,2014-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/snow-hill-solar-2-llc/59106,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59105,Market Farm,63248,Palmetto Power Management LLC,5820 US 29 Business,Reidsville,Rockingham County,NC,27320,36.390278,-79.647222,DUK,Duke Energy Carolinas,8516,2014-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/market-farm/59105,https://www.gridinfo.com/palmetto-power-management-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59103,Fremont Farm LLC,58468,Dominion Renewable Energy,440 Ballance Rd,Fremont,Wayne County,NC,27830,35.531944,-77.969167,CPLE,Duke Energy Progress East,9311,2017-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/fremont-farm-llc/59103,https://www.gridinfo.com/dominion-renewable-energy,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59102,Dragstrip Farm,64778,"Strata Manager, LLC",2001 Old Dragstrip St,Hickory,Burke County,NC,28601,35.758056,-81.416111,DUK,Duke Energy Carolinas,8985,2014-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/dragstrip-farm/59102,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59100,Chauncey Farm LLC,64778,"Strata Manager, LLC",1878 Chauncey Town Rd,Lake Waccamaw,Columbus County,NC,28450,34.3375,-78.521944,CPLE,Duke Energy Progress East,9236,2014-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/chauncey-farm-llc/59100,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59052,Fairmont-FLS 100,61012,AES Distributed Energy,567 Marion Stage Rd,Fairmont,Robeson County,NC,28340,34.52,-79.13,DUK,Duke Energy Carolinas,6436,2013-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/fairmont-fls-100/59052,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59429,Downs Farm Solar,61060,Cypress Creek Renewables,407 NC 45 S,Cofield,Hertford County,NC,27977,36.361944,-76.916944,PJM,"PJM Interconnection, LLC",8293,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/downs-farm-solar/59429,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59333,Faison Solar,66042,"USF Surry, LLC",166 Robert Hobbs Road,Faison,Duplin County,NC,28341,35.069722,-78.116111,CPLE,Duke Energy Progress East,2400,2015-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/faison-solar/59333,https://www.gridinfo.com/usf-surry-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59337,Harrell's Hill Solar Center LLC,61119,"SRE Utility Solar 1, LLC",260 Harrell's Hill Road,Mt. Olive,Wayne County,NC,28365,35.211944,-78.100833,CPLE,Duke Energy Progress East,5959,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/harrell-s-hill-solar-center-llc/59337,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
